,relative_error,Latitude,Longitude
74,2.808189641527311,-30.81,149.8
75,3.955185184817017,-30.79,150.2
76,3.264180009788925,-32.22,149.77
77,2.0227273094627187,-31.21,150.08
78,2.3118967096909784,-31.08,149.7
79,2.348889788131169,-30.64,150.15
80,6.23245029852359,-34.72,150.1
81,1.6795481074123728,-31.0,150.23
82,1.9911598638905426,-32.07,148.65
83,2.44038208858616,-30.18,149.96
84,1.6000498796120082,-32.27,150.74
85,1.9124137914484305,-31.98,148.63
86,46.2250858786487,-33.77,151.12
87,1.5479451888766806,-32.14,148.66
88,1.2645385401792792,-32.2,150.35
89,1.3788137772487388,-32.25,150.41
90,2.2691736839863745,-32.27,149.96
91,1.9558774056622017,-31.98,148.61
92,1.3530404090824062,-32.12,150.87
93,1.4460976627534852,-31.37,149.82
94,1.8482428289423234,-32.02,148.46
95,1.221677463171534,-32.38,150.53
96,1.113712363435652,-31.1,150.05
97,1.4499145037589456,-32.35,150.13
98,1.3978475308480924,-31.0,150.24
99,1.252562384736011,-31.45,150.41
100,5.930672287104826,-34.43,150.4
101,1.6453304016017776,-30.43,149.93
102,3.0162487973892733,-33.57,150.68
103,8.183846126048945,-34.49,150.38
104,5.025815409350047,-34.52,150.48
105,1.30913977482871,-31.17,149.6
106,1.5499108537856585,-32.54,150.67
107,3.629437193181768,-34.23,150.58
108,0.9561819146764813,-32.36,150.59
109,1.610894100684599,-32.14,150.71
110,1.0251251167266273,-32.1,148.61
111,0.9046647346173434,-32.2,150.35
112,0.9322084529796898,-31.06,150.46
113,0.7704051715011428,-32.15,150.12
114,0.9281661977151822,-32.12,148.61
115,2.5217896778089397,-34.23,150.56
116,1.7500357628315537,-30.29,150.01
117,0.7756041675624156,-31.23,150.46
118,1.1930298583397598,-30.61,150.03
119,15.12436219929664,-33.06,151.67
120,2.3930677905495714,-33.59,150.73
121,0.7408603775260365,-31.31,150.15
122,1.996796319720661,-33.52,150.76
123,0.6869582924633176,-31.39,150.65
124,0.7875755082130588,-31.33,150.69
125,0.9303351115543539,-31.6,150.68
126,1.062925869965961,-32.5,151.94
127,0.6617481135620126,-31.67,150.7
128,0.6876227823895485,-31.35,150.71
129,0.7059547086899025,-31.69,150.7
130,0.6963263795983279,-32.59,151.03
131,0.7422289152969785,-31.05,150.16
132,2.017157485825824,-34.17,150.78
133,23.560515637071962,-32.81,151.87
134,1.5407196961335923,-34.23,150.56
135,0.5339285647076433,-32.44,150.46
136,0.4570004959594588,-32.17,150.86
137,4.02690972243255,-34.48,150.43
138,0.49287036057306205,-31.35,150.72
139,9.323413238643685,-34.61,150.71
140,0.49289484219195107,-32.13,148.61
141,0.7021788364395348,-30.44,150.0
142,0.25991377555434375,-32.18,148.65
143,1.03304503594044,-31.84,149.91
144,0.7129784169763375,-32.48,150.48
145,2.602416237513934,-34.28,150.52
146,0.47825117669108363,-30.43,149.95
147,0.2955761028481638,-30.52,150.14
148,1.140024485043871,-34.09,150.55
149,1.46202139888254,-34.2,150.56
150,0.6240014851215182,-30.71,149.88
151,0.9323214785387113,-33.5,150.73
152,2.0270403082713284,-33.62,150.74
153,0.08044931333875417,-31.01,150.26
154,0.00024514157280971664,-32.14,150.13
155,0.05982905292306382,-32.14,150.86
156,0.9911603474598912,-28.96,150.68
157,1.5969459229033474,-33.76,150.65
158,0.2680725269886586,-32.15,148.64
159,0.15634407791680194,-32.53,150.69
160,0.3797585059848014,-32.17,149.79
161,0.12875175794102828,-31.11,149.7
162,5.658507010047085,-34.58,150.72
163,1.312041530698711,-34.19,150.55
164,0.07421738623342808,-31.08,149.89
165,1.5714629334482366,-34.48,150.36
166,0.11539528266698378,-31.45,150.03
167,1.1760281967874688,-33.5,150.71
168,0.08997410065999173,-30.54,149.73
169,0.7541232481928588,-32.75,151.08
170,0.26693455788771475,-34.06,150.66
171,0.3621539632824971,-32.38,149.98
172,0.4429656499329218,-34.1,150.62
173,0.02953568951641709,-31.81,148.08
174,1.331513875107155,-33.51,150.9
175,0.2641995880796973,-31.02,150.14
176,0.026187918613816277,-32.6,151.02
177,0.030096156158818135,-30.5,149.71
178,0.15641025010581383,-31.59,149.82
179,0.021429341994526802,-31.52,150.75
180,0.020413612836172816,-30.04,149.84
181,0.03835870821569511,-30.94,149.86
182,0.031270308979487106,-29.55,150.16
183,0.06205418152454865,-31.66,150.68
184,0.09765843968726201,-30.52,148.97
185,0.08541139043981165,-29.74,149.65
186,1.2311474306987387,-34.57,150.26
187,0.1786915014135385,-30.1,149.75
188,0.1482378743606857,-31.55,149.87
189,0.10687189546017674,-30.03,149.66
190,0.08600429675050428,-28.76,150.48
191,0.30884333828282684,-32.35,150.13
192,0.3618175618411671,-31.53,150.34
193,0.24295975712305956,-33.53,150.82
194,0.21061389524708052,-32.65,151.02
