,relative_error,Latitude,Longitude
0,54.76119205608271,-32.12,150.84
1,55.263180554374806,-30.99,149.84
2,29.2214939209433,-30.99,150.25
3,34.62836484670827,-32.12,148.7
4,21.666120440707473,-30.99,150.25
5,29.050476808861635,-30.66,149.94
6,19.752296142123633,-32.25,150.67
7,11.215413927089303,-32.27,150.48
8,11.395374316968272,-31.04,150.12
9,13.52291876924991,-31.15,150.19
10,9.730357674696974,-32.11,148.66
11,9.260881114576044,-30.88,149.76
12,13.974213935396277,-31.3,148.67
13,8.96915976891579,-32.35,150.63
14,4.810248644071519,-32.33,151.96
15,24.283522999858008,-32.93,150.24
16,7.078556986807472,-31.22,150.56
17,8.938191056005518,-32.43,150.67
18,8.278974602199424,-31.02,150.21
19,7.174410542942546,-31.03,150.23
20,4.666530110176868,-30.98,150.25
21,13.8473610692671,-29.35,150.2
22,13.774910634496637,-32.66,151.01
23,24.837067541521048,-33.49,150.83
24,7.678162408566792,-30.98,150.12
25,7.229230106736403,-31.82,149.42
26,4.8721676511548715,-31.51,149.51
27,5.777501945688341,-32.42,150.7
28,6.5398108769068894,-30.68,149.85
29,6.104231549472735,-30.68,149.87
30,6.996762876986559,-32.64,151.21
31,10.494164401524587,-32.76,150.11
32,2.445612567995901,-32.34,151.96
33,4.3349564345044564,-31.05,150.1
34,4.046147825449075,-31.54,149.52
35,4.15103342969045,-32.24,150.86
36,4.149241054260938,-32.81,150.14
37,2.169917404868434,-32.31,151.96
38,2.176590306426107,-32.34,151.94
39,5.821374905248106,-31.83,149.43
40,7.765114009635596,-32.15,149.8
41,3.953077919061441,-32.01,148.63
42,16.947949784021333,-34.52,150.33
43,5.830166218156659,-31.11,150.31
44,3.096688959214283,-34.19,150.76
45,3.288397107583175,-32.36,150.71
46,5.64713425294398,-32.18,150.45
47,4.738071732754006,-31.4,149.94
48,2.6101681328209274,-31.47,148.91
49,3.7799232397918807,-31.09,149.99
50,18.61693166274626,-34.05,150.55
51,1.425364317741986,-32.32,151.95
52,4.4981347622253125,-32.26,149.87
53,2.7302003878425567,-32.28,150.63
54,4.159292277651742,-30.66,150.05
55,4.6582156392265,-32.47,150.0
56,2.891938505543444,-31.27,149.59
57,2.1459616947509073,-32.37,150.46
58,4.24110145737461,-31.26,149.55
59,2.521061448026984,-32.14,150.31
60,2.0078520251490057,-32.34,150.64
61,1.968471082498951,-31.52,150.46
62,3.3941435367666632,-31.94,149.68
63,3.7314817423123894,-29.94,149.87
64,1.5799621591410724,-31.03,150.16
65,0.5846132665649597,-32.33,151.96
66,1.8318194075906706,-32.12,148.61
67,8.308616245248965,-31.82,149.57
68,1.1457189920839237,-32.29,149.95
69,2.9307420216999986,-32.54,150.69
70,0.584958702434217,-32.31,151.96
71,1.1251661331872085,-32.27,149.96
72,3.8906401782774824,-32.56,150.37
73,1.2776932660051443,-32.33,150.11
74,2.133211294404211,-30.81,149.8
75,2.605977354427081,-30.79,150.2
76,2.7023778527398563,-32.22,149.77
77,1.3585296828984266,-31.21,150.08
78,1.3782793557984578,-31.08,149.7
79,1.437449060489289,-30.64,150.15
80,7.397305938621961,-34.72,150.1
81,0.5776441949340536,-31.0,150.23
82,0.5273684890241619,-32.07,148.65
83,3.742022105819818,-30.18,149.96
84,0.3162328167550307,-32.27,150.74
85,0.8959631550752828,-31.98,148.63
86,33.4058325327083,-33.77,151.12
87,0.7626653159334386,-32.14,148.66
88,0.644432135014996,-32.2,150.35
89,0.562441154955475,-32.25,150.41
90,0.44031193079797526,-32.27,149.96
91,0.7644073707011346,-31.98,148.61
92,0.7253250884795002,-32.12,150.87
93,0.8458423091503855,-31.37,149.82
94,0.5064327497342906,-32.02,148.46
95,0.29453971576928756,-32.38,150.53
96,0.28904638104748037,-31.1,150.05
97,0.5270906911987253,-32.35,150.13
98,0.3582971658169668,-31.0,150.24
99,1.2685256016291824,-31.45,150.41
100,6.8778774444418955,-34.43,150.4
101,0.9970105408460168,-30.43,149.93
102,3.1975090988452197,-33.57,150.68
103,9.436900320844503,-34.49,150.38
104,10.285933322215675,-34.52,150.48
105,0.5481406242301536,-31.17,149.6
106,0.906634604949791,-32.54,150.67
107,2.2658300880187285,-34.23,150.58
108,0.2968566213694069,-32.36,150.59
